source,target,relation,relation_zh,evidence,source_doc,source_url,count,weight,color
work_order:JS202308110148,elevator:30103205942010040104,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308130031,elevator:31103201152013010035,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308130071,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308130152,elevator:30133205912006080006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308150041,elevator:31103203062019070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308170016,elevator:31103201152013010035,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308170031,elevator:30103205942010040104,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308180030,elevator:31103203022012010011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308180081,elevator:31003201002009030062,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308190077,elevator:31003201152016080124,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308190093,elevator:31103202922013060017,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308190142,elevator:30103205062007060040,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308220013,elevator:31103203232017060011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308220100,elevator:3110320107200709E722,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308220156,elevator:30133205912006080006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308230012,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308230046,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308230048,elevator:30133205912006080006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308230055,elevator:31103207222016070006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308240124,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308260016,elevator:31103203062019070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308260064,elevator:30103206012014061459,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308260082,elevator:31703203822004041402,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308260110,elevator:31103209022013080002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308280061,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308280140,elevator:31103208032018110064,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308290047,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308290068,elevator:31103213222015040003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308300048,elevator:31103202922013070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202308310089,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309010079,elevator:31103201062012070011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309010087,elevator:31103203232017060011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309010092,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309010162,elevator:30133205912006080006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309010172,elevator:30103205822015100027,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309020067,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309030016,elevator:31103202922013060017,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309040076,elevator:31103202922013070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309060028,elevator:31103213222015040003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309060052,elevator:31103202132017020059,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309060084,elevator:31103203062019070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309070067,elevator:30103202052001111024,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309070073,elevator:311010082201821757,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309090116,elevator:31103208302019030003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309110079,elevator:31103201062014090007,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309110088,elevator:31103203112015040408,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309130002,elevator:31103206812016061129,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309130096,elevator:31103203112016081467,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309130123,elevator:31103208912016030055,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309140005,elevator:31103206812016064005,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309140051,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309140065,elevator:31103203112007120537,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309150017,elevator:31103203022016010360,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309150083,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309170089,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309180004,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309180076,elevator:30133205912006080006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309190022,elevator:31103208032018110011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309190149,elevator:31103208302019030003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309200002,elevator:31103203032011121160,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309200086,elevator:31303205832010120123,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309210135,elevator:31103208002013070066,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309210156,elevator:31103205812015110105,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309230051,elevator:31103203212019020004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309230054,elevator:31303206812014060003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309240013,elevator:31103203062019070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309240065,elevator:31103203112014111536,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309260094,elevator:31103203212019020004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309280126,elevator:31103208302019030003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202309290102,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310020014,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310030045,elevator:31103203112016081467,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310030092,elevator:31503209012014100006,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310060030,elevator:31103203022016010360,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310060054,elevator:31103201152013010032,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310060075,elevator:3110320116200802G324,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310070033,elevator:31103203032011121160,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310070036,elevator:31103213222015040003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310070063,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310080002,elevator:31103203212019020004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310080033,elevator:30103205942011060030,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310080109,elevator:31103203002020122110,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310080167,elevator:30103205032005040034,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310100058,elevator:31103203062019070002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310110028,elevator:31103202132017020059,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310110036,elevator:31103201152015080058,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310150062,elevator:31103203022016010360,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310160018,elevator:31103203032011121160,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310200086,elevator:31003201152016080124,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310220023,elevator:31103201052012110008,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310220025,elevator:31103203112014111525,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310240081,elevator:31103203112011010020,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310240090,elevator:3110320116200802G324,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310240100,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310240117,elevator:30103202012002010400,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310250075,elevator:31103202032009030189,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310250104,elevator:32103208002010080002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310260001,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310260072,elevator:31103203232017060011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310260113,elevator:30133205042008120007,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310270007,elevator:31103203022016010360,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310270063,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310270076,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310270109,elevator:31103208302019030003,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310280010,elevator:31103203112014111525,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310280045,elevator:3110320116200802G324,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310290025,elevator:30103202012002010400,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310290039,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310300083,elevator:31103202042010010049,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310310009,elevator:31103203032011121160,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310310015,elevator:31103201062012070011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310310135,elevator:31103208032018110077,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310310153,elevator:30133205812005071309,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202310310154,elevator:31203205812016040043,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311010149,elevator:31103205832017090015,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311020063,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311020130,elevator:31103205812015110105,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311040050,elevator:31103203022016010360,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311040062,elevator:31103201062012070011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311040112,elevator:30103205062007090029,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311050131,elevator:30103205062007090029,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311070158,elevator:31103202062018030034,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311080097,elevator:31103205832016030110,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311090001,elevator:31103201052012110008,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311090084,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311090107,elevator:31103202922014010067,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311100018,elevator:32103208002010080002,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311100089,elevator:30103205812008012787,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311100143,elevator:31103203212019020004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311100171,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311110021,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311110029,elevator:31103202922012120030,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311110171,elevator:30103205812008012787,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311120062,elevator:31103207222016070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311120193,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311130062,elevator:31103203232017060011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311130135,elevator:31103213002009070004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311130187,elevator:3110320116200802G324,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311130318,elevator:31103205832011080118,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311140031,elevator:31103208042018120017,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311140200,elevator:30133205042008120007,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311150009,elevator:31703203822004041402,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311150047,elevator:31103202042009040332,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311160067,elevator:31103202812014030111,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311160108,elevator:31703203822004041402,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311180034,elevator:31703203822004041402,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311180050,elevator:31703203822004041402,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311180229,elevator:30103205062007090029,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311190142,elevator:30103205062007090029,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311210056,elevator:31103203032011121160,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311220068,elevator:30133205042008120007,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311230047,elevator:3110320116200802G324,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311250006,elevator:30103202052001111024,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311250117,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311250142,elevator:30103205062007090029,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311260129,elevator:30133205812006071773,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311290035,elevator:31303203022014081061,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311290048,elevator:31103203222018010119,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311290050,elevator:30103205062012070047,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311290105,elevator:31103205812012120119,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311300044,elevator:30103205062013120070,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202311300187,elevator:31103208002010010011,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312010204,elevator:30103205942010040104,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312010224,elevator:31203205812016040043,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312020088,elevator:31103203062015111594,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312020167,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312030038,elevator:31103202042009040332,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312040030,elevator:31103203112007120537,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312040065,elevator:31103203112007120537,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312040124,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312040125,elevator:31103208002008080004,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
work_order:JS202312050002,elevator:31103201062014090007,REPORTED_ON,报修对象,,local:xlsx,,1,1,#64748b
